索引id	宠物id	name	等级	升级增加属性id(spirit_attr的id)	进阶消耗id	阶数	被动技能槽位(共6个槽位)	进阶增加属性id(spirit_attr的id)
12014059	12014001	橙色精灵龙	59	66059				
12014060	12014001	橙色精灵龙	60	66060	9006	6	4	606006
12014061	12014001	橙色精灵龙	61	66061				
12014062	12014001	橙色精灵龙	62	66062				
12014063	12014001	橙色精灵龙	63	66063				
12014064	12014001	橙色精灵龙	64	66064				
12014065	12014001	橙色精灵龙	65	66065				
12014066	12014001	橙色精灵龙	66	66066				
12014067	12014001	橙色精灵龙	67	66067				
12014068	12014001	橙色精灵龙	68	66068				
12014069	12014001	橙色精灵龙	69	66069				
12014070	12014001	橙色精灵龙	70	66070	9007	7		606007
12014071	12014001	橙色精灵龙	71	66071				
12014072	12014001	橙色精灵龙	72	66072				
12014073	12014001	橙色精灵龙	73	66073				
12014074	12014001	橙色精灵龙	74	66074				
12014075	12014001	橙色精灵龙	75	66075				
12014076	12014001	橙色精灵龙	76	66076				
12014077	12014001	橙色精灵龙	77	66077				
12014078	12014001	橙色精灵龙	78	66078				
12014079	12014001	橙色精灵龙	79	66079				
12014080	12014001	橙色精灵龙	80	66080	9008	8	5	606008
12014081	12014001	橙色精灵龙	81	66081				
12014082	12014001	橙色精灵龙	82	66082				
12014083	12014001	橙色精灵龙	83	66083				
12014084	12014001	橙色精灵龙	84	66084				
12014085	12014001	橙色精灵龙	85	66085				
12014086	12014001	橙色精灵龙	86	66086				
12014087	12014001	橙色精灵龙	87	66087				
12014088	12014001	橙色精灵龙	88	66088				
12014089	12014001	橙色精灵龙	89	66089				
12014090	12014001	橙色精灵龙	90	66090	9009	9		606009
12014091	12014001	橙色精灵龙	91	66091				
12014092	12014001	橙色精灵龙	92	66092				
12014093	12014001	橙色精灵龙	93	66093				
12014094	12014001	橙色精灵龙	94	66094				
12014095	12014001	橙色精灵龙	95	66095				
12014096	12014001	橙色精灵龙	96	66096				
12014097	12014001	橙色精灵龙	97	66097				
12014098	12014001	橙色精灵龙	98	66098				
12014099	12014001	橙色精灵龙	99	66099				
12014100	12014001	橙色精灵龙	100	66100	9010	10	6	606010
13012001	13012001	蓝色冰霜龙	1	67001			1	
13012002	13012001	蓝色冰霜龙	2	67002				
13012003	13012001	蓝色冰霜龙	3	67003				
13012004	13012001	蓝色冰霜龙	4	67004				
13012005	13012001	蓝色冰霜龙	5	67005				
13012006	13012001	蓝色冰霜龙	6	67006				
13012007	13012001	蓝色冰霜龙	7	67007				
13012008	13012001	蓝色冰霜龙	8	67008				
13012009	13012001	蓝色冰霜龙	9	67009				
13012010	13012001	蓝色冰霜龙	10	67010	9001	1		607001
13012011	13012001	蓝色冰霜龙	11	67011				
13012012	13012001	蓝色冰霜龙	12	67012				
13012013	13012001	蓝色冰霜龙	13	67013				
13012014	13012001	蓝色冰霜龙	14	67014				
13012015	13012001	蓝色冰霜龙	15	67015				
13012016	13012001	蓝色冰霜龙	16	67016				
13012017	13012001	蓝色冰霜龙	17	67017				
13012018	13012001	蓝色冰霜龙	18	67018				
13012019	13012001	蓝色冰霜龙	19	67019				
13012020	13012001	蓝色冰霜龙	20	67020	9002	2	2	607002
13012021	13012001	蓝色冰霜龙	21	67021				
13012022	13012001	蓝色冰霜龙	22	67022				
13012023	13012001	蓝色冰霜龙	23	67023				
13012024	13012001	蓝色冰霜龙	24	67024				
13012025	13012001	蓝色冰霜龙	25	67025				
13012026	13012001	蓝色冰霜龙	26	67026				
13012027	13012001	蓝色冰霜龙	27	67027				
13012028	13012001	蓝色冰霜龙	28	67028				
13012029	13012001	蓝色冰霜龙	29	67029				
13012030	13012001	蓝色冰霜龙	30	67030	9003	3		607003
13012031	13012001	蓝色冰霜龙	31	67031				
13012032	13012001	蓝色冰霜龙	32	67032				
13012033	13012001	蓝色冰霜龙	33	67033				
13012034	13012001	蓝色冰霜龙	34	67034				
13012035	13012001	蓝色冰霜龙	35	67035				
13012036	13012001	蓝色冰霜龙	36	67036				
13012037	13012001	蓝色冰霜龙	37	67037				
13012038	13012001	蓝色冰霜龙	38	67038				
13012039	13012001	蓝色冰霜龙	39	67039				
13012040	13012001	蓝色冰霜龙	40	67040	9004	4	3	607004
13012041	13012001	蓝色冰霜龙	41	67041				
13012042	13012001	蓝色冰霜龙	42	67042				
13012043	13012001	蓝色冰霜龙	43	67043				
13012044	13012001	蓝色冰霜龙	44	67044				
13012045	13012001	蓝色冰霜龙	45	67045				
13012046	13012001	蓝色冰霜龙	46	67046				
13012047	13012001	蓝色冰霜龙	47	67047				
13012048	13012001	蓝色冰霜龙	48	67048				
13012049	13012001	蓝色冰霜龙	49	67049				
13012050	13012001	蓝色冰霜龙	50	67050	9005	5		607005
13012051	13012001	蓝色冰霜龙	51	67051				
13012052	13012001	蓝色冰霜龙	52	67052				
13012053	13012001	蓝色冰霜龙	53	67053				
13012054	13012001	蓝色冰霜龙	54	67054				
13012055	13012001	蓝色冰霜龙	55	67055				
13012056	13012001	蓝色冰霜龙	56	67056				
13012057	13012001	蓝色冰霜龙	57	67057				
13012058	13012001	蓝色冰霜龙	58	67058				
13012059	13012001	蓝色冰霜龙	59	67059				
13012060	13012001	蓝色冰霜龙	60	67060	9006	6	4	607006
13012061	13012001	蓝色冰霜龙	61	67061				
13012062	13012001	蓝色冰霜龙	62	67062				
13012063	13012001	蓝色冰霜龙	63	67063				
13012064	13012001	蓝色冰霜龙	64	67064				
13012065	13012001	蓝色冰霜龙	65	67065				
13012066	13012001	蓝色冰霜龙	66	67066				
13012067	13012001	蓝色冰霜龙	67	67067				
13012068	13012001	蓝色冰霜龙	68	67068				
13012069	13012001	蓝色冰霜龙	69	67069				
13012070	13012001	蓝色冰霜龙	70	67070	9007	7		607007
13012071	13012001	蓝色冰霜龙	71	67071				
13012072	13012001	蓝色冰霜龙	72	67072				
13012073	13012001	蓝色冰霜龙	73	67073				
13012074	13012001	蓝色冰霜龙	74	67074				
13012075	13012001	蓝色冰霜龙	75	67075				
13012076	13012001	蓝色冰霜龙	76	67076				
13012077	13012001	蓝色冰霜龙	77	67077				
13012078	13012001	蓝色冰霜龙	78	67078				
13012079	13012001	蓝色冰霜龙	79	67079				
13012080	13012001	蓝色冰霜龙	80	67080	9008	8	5	607008
13012081	13012001	蓝色冰霜龙	81	67081				
13012082	13012001	蓝色冰霜龙	82	67082				
13012083	13012001	蓝色冰霜龙	83	67083				
13012084	13012001	蓝色冰霜龙	84	67084				
13012085	13012001	蓝色冰霜龙	85	67085				
13012086	13012001	蓝色冰霜龙	86	67086				
13012087	13012001	蓝色冰霜龙	87	67087				
13012088	13012001	蓝色冰霜龙	88	67088				
13012089	13012001	蓝色冰霜龙	89	67089				
13012090	13012001	蓝色冰霜龙	90	67090	9009	9		607009
13012091	13012001	蓝色冰霜龙	91	67091				
13012092	13012001	蓝色冰霜龙	92	67092				
13012093	13012001	蓝色冰霜龙	93	67093				
13012094	13012001	蓝色冰霜龙	94	67094				
13012095	13012001	蓝色冰霜龙	95	67095				
13012096	13012001	蓝色冰霜龙	96	67096				
13012097	13012001	蓝色冰霜龙	97	67097				
13012098	13012001	蓝色冰霜龙	98	67098				
13012099	13012001	蓝色冰霜龙	99	67099				
13012100	13012001	蓝色冰霜龙	100	67100	9010	10	6	607010
13013001	13013001	紫色冰霜龙	1	68001			1	
13013002	13013001	紫色冰霜龙	2	68002				
13013003	13013001	紫色冰霜龙	3	68003				
13013004	13013001	紫色冰霜龙	4	68004				
13013005	13013001	紫色冰霜龙	5	68005				
13013006	13013001	紫色冰霜龙	6	68006				
13013007	13013001	紫色冰霜龙	7	68007				
13013008	13013001	紫色冰霜龙	8	68008				
13013009	13013001	紫色冰霜龙	9	68009				
13013010	13013001	紫色冰霜龙	10	68010	9001	1		608001
13013011	13013001	紫色冰霜龙	11	68011				
13013012	13013001	紫色冰霜龙	12	68012				
13013013	13013001	紫色冰霜龙	13	68013				
13013014	13013001	紫色冰霜龙	14	68014				
13013015	13013001	紫色冰霜龙	15	68015				
13013016	13013001	紫色冰霜龙	16	68016				
13013017	13013001	紫色冰霜龙	17	68017				
13013018	13013001	紫色冰霜龙	18	68018				
13013019	13013001	紫色冰霜龙	19	68019				
13013020	13013001	紫色冰霜龙	20	68020	9002	2	2	608002
13013021	13013001	紫色冰霜龙	21	68021				
13013022	13013001	紫色冰霜龙	22	68022				
13013023	13013001	紫色冰霜龙	23	68023				
13013024	13013001	紫色冰霜龙	24	68024				
13013025	13013001	紫色冰霜龙	25	68025				
13013026	13013001	紫色冰霜龙	26	68026				
13013027	13013001	紫色冰霜龙	27	68027				
13013028	13013001	紫色冰霜龙	28	68028				
13013029	13013001	紫色冰霜龙	29	68029				
13013030	13013001	紫色冰霜龙	30	68030	9003	3		608003
13013031	13013001	紫色冰霜龙	31	68031				
13013032	13013001	紫色冰霜龙	32	68032				
13013033	13013001	紫色冰霜龙	33	68033				
13013034	13013001	紫色冰霜龙	34	68034				
13013035	13013001	紫色冰霜龙	35	68035				
13013036	13013001	紫色冰霜龙	36	68036				
13013037	13013001	紫色冰霜龙	37	68037				
13013038	13013001	紫色冰霜龙	38	68038				
13013039	13013001	紫色冰霜龙	39	68039				
13013040	13013001	紫色冰霜龙	40	68040	9004	4	3	608004
13013041	13013001	紫色冰霜龙	41	68041				
13013042	13013001	紫色冰霜龙	42	68042				
13013043	13013001	紫色冰霜龙	43	68043				
13013044	13013001	紫色冰霜龙	44	68044				
13013045	13013001	紫色冰霜龙	45	68045				
13013046	13013001	紫色冰霜龙	46	68046				
13013047	13013001	紫色冰霜龙	47	68047				
13013048	13013001	紫色冰霜龙	48	68048				
13013049	13013001	紫色冰霜龙	49	68049				
13013050	13013001	紫色冰霜龙	50	68050	9005	5		608005
13013051	13013001	紫色冰霜龙	51	68051				
13013052	13013001	紫色冰霜龙	52	68052				
13013053	13013001	紫色冰霜龙	53	68053				
13013054	13013001	紫色冰霜龙	54	68054				
13013055	13013001	紫色冰霜龙	55	68055				
13013056	13013001	紫色冰霜龙	56	68056				
13013057	13013001	紫色冰霜龙	57	68057				
13013058	13013001	紫色冰霜龙	58	68058				
13013059	13013001	紫色冰霜龙	59	68059				
13013060	13013001	紫色冰霜龙	60	68060	9006	6	4	608006
13013061	13013001	紫色冰霜龙	61	68061				
13013062	13013001	紫色冰霜龙	62	68062				
13013063	13013001	紫色冰霜龙	63	68063				
13013064	13013001	紫色冰霜龙	64	68064				
13013065	13013001	紫色冰霜龙	65	68065				
13013066	13013001	紫色冰霜龙	66	68066				
13013067	13013001	紫色冰霜龙	67	68067				
13013068	13013001	紫色冰霜龙	68	68068				
13013069	13013001	紫色冰霜龙	69	68069				
13013070	13013001	紫色冰霜龙	70	68070	9007	7		608007
13013071	13013001	紫色冰霜龙	71	68071				
13013072	13013001	紫色冰霜龙	72	68072				
13013073	13013001	紫色冰霜龙	73	68073				
13013074	13013001	紫色冰霜龙	74	68074				
13013075	13013001	紫色冰霜龙	75	68075				
13013076	13013001	紫色冰霜龙	76	68076				
13013077	13013001	紫色冰霜龙	77	68077				
13013078	13013001	紫色冰霜龙	78	68078				
13013079	13013001	紫色冰霜龙	79	68079				
13013080	13013001	紫色冰霜龙	80	68080	9008	8	5	608008
13013081	13013001	紫色冰霜龙	81	68081				
13013082	13013001	紫色冰霜龙	82	68082				
13013083	13013001	紫色冰霜龙	83	68083				
13013084	13013001	紫色冰霜龙	84	68084				
13013085	13013001	紫色冰霜龙	85	68085				
13013086	13013001	紫色冰霜龙	86	68086				
13013087	13013001	紫色冰霜龙	87	68087				
13013088	13013001	紫色冰霜龙	88	68088				
13013089	13013001	紫色冰霜龙	89	68089				
13013090	13013001	紫色冰霜龙	90	68090	9009	9		608009
13013091	13013001	紫色冰霜龙	91	68091				
13013092	13013001	紫色冰霜龙	92	68092				
13013093	13013001	紫色冰霜龙	93	68093				
13013094	13013001	紫色冰霜龙	94	68094				
13013095	13013001	紫色冰霜龙	95	68095				
13013096	13013001	紫色冰霜龙	96	68096				
13013097	13013001	紫色冰霜龙	97	68097				
13013098	13013001	紫色冰霜龙	98	68098				
13013099	13013001	紫色冰霜龙	99	68099				
13013100	13013001	紫色冰霜龙	100	68100	9010	10	6	608010
13014001	13014001	橙色冰霜龙	1	69001			1	
13014002	13014001	橙色冰霜龙	2	69002				
13014003	13014001	橙色冰霜龙	3	69003				
13014004	13014001	橙色冰霜龙	4	69004				
13014005	13014001	橙色冰霜龙	5	69005				
13014006	13014001	橙色冰霜龙	6	69006				
13014007	13014001	橙色冰霜龙	7	69007				
13014008	13014001	橙色冰霜龙	8	69008				
13014009	13014001	橙色冰霜龙	9	69009				
13014010	13014001	橙色冰霜龙	10	69010	9001	1		609001
13014011	13014001	橙色冰霜龙	11	69011				
13014012	13014001	橙色冰霜龙	12	69012				
13014013	13014001	橙色冰霜龙	13	69013				
13014014	13014001	橙色冰霜龙	14	69014				
13014015	13014001	橙色冰霜龙	15	69015				
13014016	13014001	橙色冰霜龙	16	69016				
13014017	13014001	橙色冰霜龙	17	69017				
13014018	13014001	橙色冰霜龙	18	69018				
13014019	13014001	橙色冰霜龙	19	69019				
13014020	13014001	橙色冰霜龙	20	69020	9002	2	2	609002
13014021	13014001	橙色冰霜龙	21	69021				
13014022	13014001	橙色冰霜龙	22	69022				
13014023	13014001	橙色冰霜龙	23	69023				
13014024	13014001	橙色冰霜龙	24	69024				
13014025	13014001	橙色冰霜龙	25	69025				
13014026	13014001	橙色冰霜龙	26	69026				
13014027	13014001	橙色冰霜龙	27	69027				
13014028	13014001	橙色冰霜龙	28	69028				
13014029	13014001	橙色冰霜龙	29	69029				
13014030	13014001	橙色冰霜龙	30	69030	9003	3		609003
13014031	13014001	橙色冰霜龙	31	69031				
13014032	13014001	橙色冰霜龙	32	69032				
13014033	13014001	橙色冰霜龙	33	69033				
13014034	13014001	橙色冰霜龙	34	69034				
13014035	13014001	橙色冰霜龙	35	69035				
13014036	13014001	橙色冰霜龙	36	69036				
13014037	13014001	橙色冰霜龙	37	69037				
13014038	13014001	橙色冰霜龙	38	69038				
13014039	13014001	橙色冰霜龙	39	69039				
13014040	13014001	橙色冰霜龙	40	69040	9004	4	3	609004
13014041	13014001	橙色冰霜龙	41	69041				
13014042	13014001	橙色冰霜龙	42	69042				
13014043	13014001	橙色冰霜龙	43	69043				
13014044	13014001	橙色冰霜龙	44	69044				
13014045	13014001	橙色冰霜龙	45	69045				
13014046	13014001	橙色冰霜龙	46	69046				
13014047	13014001	橙色冰霜龙	47	69047				
13014048	13014001	橙色冰霜龙	48	69048				
13014049	13014001	橙色冰霜龙	49	69049				
13014050	13014001	橙色冰霜龙	50	69050	9005	5		609005
13014051	13014001	橙色冰霜龙	51	69051				
13014052	13014001	橙色冰霜龙	52	69052				
13014053	13014001	橙色冰霜龙	53	69053				
13014054	13014001	橙色冰霜龙	54	69054				
13014055	13014001	橙色冰霜龙	55	69055				
13014056	13014001	橙色冰霜龙	56	69056				
13014057	13014001	橙色冰霜龙	57	69057				
13014058	13014001	橙色冰霜龙	58	69058				
13014059	13014001	橙色冰霜龙	59	69059				
13014060	13014001	橙色冰霜龙	60	69060	9006	6	4	609006
13014061	13014001	橙色冰霜龙	61	69061				
13014062	13014001	橙色冰霜龙	62	69062				
13014063	13014001	橙色冰霜龙	63	69063				
13014064	13014001	橙色冰霜龙	64	69064				
13014065	13014001	橙色冰霜龙	65	69065				
13014066	13014001	橙色冰霜龙	66	69066				
13014067	13014001	橙色冰霜龙	67	69067				
13014068	13014001	橙色冰霜龙	68	69068				
13014069	13014001	橙色冰霜龙	69	69069				
13014070	13014001	橙色冰霜龙	70	69070	9007	7		609007
13014071	13014001	橙色冰霜龙	71	69071				
13014072	13014001	橙色冰霜龙	72	69072				
13014073	13014001	橙色冰霜龙	73	69073				
13014074	13014001	橙色冰霜龙	74	69074				
13014075	13014001	橙色冰霜龙	75	69075				
13014076	13014001	橙色冰霜龙	76	69076				
13014077	13014001	橙色冰霜龙	77	69077				
13014078	13014001	橙色冰霜龙	78	69078				
13014079	13014001	橙色冰霜龙	79	69079				
13014080	13014001	橙色冰霜龙	80	69080	9008	8	5	609008
13014081	13014001	橙色冰霜龙	81	69081				
13014082	13014001	橙色冰霜龙	82	69082				
13014083	13014001	橙色冰霜龙	83	69083				
13014084	13014001	橙色冰霜龙	84	69084				
13014085	13014001	橙色冰霜龙	85	69085				
13014086	13014001	橙色冰霜龙	86	69086				
13014087	13014001	橙色冰霜龙	87	69087				
13014088	13014001	橙色冰霜龙	88	69088				
13014089	13014001	橙色冰霜龙	89	69089				
13014090	13014001	橙色冰霜龙	90	69090	9009	9		609009
13014091	13014001	橙色冰霜龙	91	69091				
13014092	13014001	橙色冰霜龙	92	69092				
13014093	13014001	橙色冰霜龙	93	69093				
13014094	13014001	橙色冰霜龙	94	69094				
13014095	13014001	橙色冰霜龙	95	69095				
13014096	13014001	橙色冰霜龙	96	69096				
13014097	13014001	橙色冰霜龙	97	69097				
13014098	13014001	橙色冰霜龙	98	69098				
13014099	13014001	橙色冰霜龙	99	69099				
13014100	13014001	橙色冰霜龙	100	69100	9010	10	6	609010
14012001	14012001	蓝色龙宝宝	1	70001			1	
14012002	14012001	蓝色龙宝宝	2	70002				
14012003	14012001	蓝色龙宝宝	3	70003				
14012004	14012001	蓝色龙宝宝	4	70004				
14012005	14012001	蓝色龙宝宝	5	70005				
14012006	14012001	蓝色龙宝宝	6	70006				
14012007	14012001	蓝色龙宝宝	7	70007				
14012008	14012001	蓝色龙宝宝	8	70008				
14012009	14012001	蓝色龙宝宝	9	70009				
14012010	14012001	蓝色龙宝宝	10	70010	9001	1		610001
14012011	14012001	蓝色龙宝宝	11	70011				
14012012	14012001	蓝色龙宝宝	12	70012				
