id（type*1000+num）（职业[1-10]：战士=1、法师=2、弓箭手=3、骑士=4,其余预留）]、(装备基础属性[11-20])、（宝石[21-29]、史诗宝石[30-50]）、(皇冠碎片[51-60]）、（宠物升级[61-80]、（公会BUFF科技[81-90])、(称号[90]）、(称号[91-99]）、(技能龙纹[250-450])，（宠物进阶[600])、（测试怪物[500]、副本机关[1000]、怪物[1001-2010]、剧情副本怪物[100-110]、守卫人鱼怪物[2010（待定）]、时空裂隙怪物[111-119]、120公会BOSS、怪物攻城[121-129]），套装[3000-5000]，装备强化[10000-49999])	client_name	力量	智力	敏捷	体质	暴击等级	韧性等级	攻击	防御	生命	能量	精准等级	招架等级	冰系攻击	火系攻击	雷系攻击	冰系防御	火系防御	雷系防御	攻击速度	破甲	无视伤害	伤害加深	伤害减免	体力	蓝	移动速度	跑动速度(格/10s）	吸血	反伤	霸体值	是否怪物属性(1怪物,其余不填，仅客户端程序需要）
3070	弓箭手70级	1680	1440	2400	1440	0	1080														100				200	1000	80	115				
3071	弓箭手71级	1743	1494	2490	1494	0	1116														100				200	1000	80	115				
3072	弓箭手72级	1806	1548	2580	1548	0	1152														100				200	1000	80	115				
3073	弓箭手73级	1869	1602	2670	1602	0	1188														100				200	1000	80	115				
3074	弓箭手74级	1932	1656	2760	1656	0	1224														100				200	1000	80	115				
3075	弓箭手75级	1995	1710	2850	1710	0	1260														100				200	1000	80	115				
3076	弓箭手76级	2058	1764	2940	1764	0	1296														100				200	1000	80	115				
3077	弓箭手77级	2121	1818	3030	1818	0	1332														100				200	1000	80	115				
3078	弓箭手78级	2184	1872	3120	1872	0	1368														100				200	1000	80	115				
3079	弓箭手79级	2247	1926	3210	1926	0	1404														100				200	1000	80	115				
3080	弓箭手80级	2310	1980	3300	1980	0	1440														100				200	1000	80	115				
3081	弓箭手81级	2394	2052	3420	2052	0	1488														100				200	1000	80	115				
3082	弓箭手82级	2478	2124	3540	2124	0	1536														100				200	1000	80	115				
3083	弓箭手83级	2562	2196	3660	2196	0	1584														100				200	1000	80	115				
3084	弓箭手84级	2646	2268	3780	2268	0	1632														100				200	1000	80	115				
3085	弓箭手85级	2730	2340	3900	2340	0	1680														100				200	1000	80	115				
3086	弓箭手86级	2814	2412	4020	2412	0	1728														100				200	1000	80	115				
3087	弓箭手87级	2898	2484	4140	2484	0	1776														100				200	1000	80	115				
3088	弓箭手88级	2982	2556	4260	2556	0	1824														100				200	1000	80	115				
3089	弓箭手89级	3066	2628	4380	2628	0	1872														100				200	1000	80	115				
3090	弓箭手90级	3150	2700	4500	2700	0	1920														100				200	1000	80	115				
3091	弓箭手91级	3255	2790	4650	2790	0	1968														100				200	1000	80	115				
3092	弓箭手92级	3360	2880	4800	2880	0	2016														100				200	1000	80	115				
3093	弓箭手93级	3465	2970	4950	2970	0	2064														100				200	1000	80	115				
3094	弓箭手94级	3570	3060	5100	3060	0	2112														100				200	1000	80	115				
3095	弓箭手95级	3675	3150	5250	3150	0	2160														100				200	1000	80	115				
3096	弓箭手96级	3780	3240	5400	3240	0	2208														100				200	1000	80	115				
3097	弓箭手97级	3885	3330	5550	3330	0	2256														100				200	1000	80	115				
3098	弓箭手98级	3990	3420	5700	3420	0	2304														100				200	1000	80	115				
3099	弓箭手99级	4095	3510	5850	3510	0	2352														100				200	1000	80	115				
3100	弓箭手100级	4200	3600	6000	3600	0	2400														100				200	1000	80	115				
4001	骑士1级	4	4	6	4	0	0														100				200	1000	80	130				
4002	骑士2级	8	7	12	7	0	0														100				200	1000	80	130				
4003	骑士3级	13	11	18	11	0	0														100				200	1000	80	130				
4004	骑士4级	17	14	24	14	0	0														100				200	1000	80	130				
4005	骑士5级	21	18	30	18	0	0														100				200	1000	80	130				
4006	骑士6级	25	22	36	22	0	0														100				200	1000	80	130				
4007	骑士7级	29	25	42	25	0	0														100				200	1000	80	130				
4008	骑士8级	34	29	48	29	0	0														100				200	1000	80	130				
4009	骑士9级	38	32	54	32	0	0														100				200	1000	80	130				
4010	骑士10级	42	36	60	36	0	0														100				200	1000	80	130				
4011	骑士11级	50	43	72	43	0	0														100				200	1000	80	130				
4012	骑士12级	59	50	84	50	0	0														100				200	1000	80	130				
4013	骑士13级	67	58	96	58	0	0														100				200	1000	80	130				
4014	骑士14级	76	65	108	65	0	0														100				200	1000	80	130				
4015	骑士15级	84	72	120	72	0	0														100				200	1000	80	130				
4016	骑士16级	92	79	132	79	0	0														100				200	1000	80	130				
4017	骑士17级	101	86	144	86	0	0														100				200	1000	80	130				
4018	骑士18级	109	94	156	94	0	0														100				200	1000	80	130				
4019	骑士19级	118	101	168	101	0	0														100				200	1000	80	130				
4020	骑士20级	126	108	180	108	0	0														100				200	1000	80	130				
4021	骑士21级	139	119	198	119	0	12														100				200	1000	80	130				
4022	骑士22级	151	130	216	130	0	24														100				200	1000	80	130				
4023	骑士23级	164	140	234	140	0	36														100				200	1000	80	130				
4024	骑士24级	176	151	252	151	0	48														100				200	1000	80	130				
4025	骑士25级	189	162	270	162	0	60														100				200	1000	80	130				
4026	骑士26级	202	173	288	173	0	72														100				200	1000	80	130				
4027	骑士27级	214	184	306	184	0	84														100				200	1000	80	130				
4028	骑士28级	227	194	324	194	0	96														100				200	1000	80	130				
4029	骑士29级	239	205	342	205	0	108														100				200	1000	80	130				
4030	骑士30级	252	216	360	216	0	120														100				200	1000	80	130				
4031	骑士31级	269	230	384	230	0	132														100				200	1000	80	130				
4032	骑士32级	286	245	408	245	0	144														100				200	1000	80	130				
4033	骑士33级	302	259	432	259	0	156														100				200	1000	80	130				
4034	骑士34级	319	274	456	274	0	168														100				200	1000	80	130				
4035	骑士35级	336	288	480	288	0	180														100				200	1000	80	130				
4036	骑士36级	353	302	504	302	0	192														100				200	1000	80	130				
4037	骑士37级	370	317	528	317	0	204														100				200	1000	80	130				
4038	骑士38级	386	331	552	331	0	216														100				200	1000	80	130				
4039	骑士39级	403	346	576	346	0	228														100				200	1000	80	130				
4040	骑士40级	420	360	600	360	0	240														100				200	1000	80	130				
4041	骑士41级	441	378	630	378	0	264														100				200	1000	80	130				
4042	骑士42级	462	396	660	396	0	288														100				200	1000	80	130				
4043	骑士43级	483	414	690	414	0	312														100				200	1000	80	130				
4044	骑士44级	504	432	720	432	0	336														100				200	1000	80	130				
4045	骑士45级	525	450	750	450	0	360														100				200	1000	80	130				
4046	骑士46级	546	468	780	468	0	384														100				200	1000	80	130				
4047	骑士47级	567	486	810	486	0	408														100				200	1000	80	130				
4048	骑士48级	588	504	840	504	0	432														100				200	1000	80	130				
4049	骑士49级	609	522	870	522	0	456														100				200	1000	80	130				
4050	骑士50级	630	540	900	540	0	480														100				200	1000	80	130				
4051	骑士51级	672	576	960	576	0	504														100				200	1000	80	130				
4052	骑士52级	714	612	1020	612	0	528														100				200	1000	80	130				
4053	骑士53级	756	648	1080	648	0	552														100				200	1000	80	130				
4054	骑士54级	798	684	1140	684	0	576														100				200	1000	80	130				
4055	骑士55级	840	720	1200	720	0	600														100				200	1000	80	130				
4056	骑士56级	882	756	1260	756	0	624														100				200	1000	80	130				
4057	骑士57级	924	792	1320	792	0	648														100				200	1000	80	130				
4058	骑士58级	966	828	1380	828	0	672														100				200	1000	80	130				
4059	骑士59级	1008	864	1440	864	0	696														100				200	1000	80	130				
4060	骑士60级	1050	900	1500	900	0	720														100				200	1000	80	130				
4061	骑士61级	1113	954	1590	954	0	756														100				200	1000	80	130				
4062	骑士62级	1176	1008	1680	1008	0	792														100				200	1000	80	130				
4063	骑士63级	1239	1062	1770	1062	0	828														100				200	1000	80	130				
4064	骑士64级	1302	1116	1860	1116	0	864														100				200	1000	80	130				
4065	骑士65级	1365	1170	1950	1170	0	900														100				200	1000	80	130				
4066	骑士66级	1428	1224	2040	1224	0	936														100				200	1000	80	130				
4067	骑士67级	1491	1278	2130	1278	0	972														100				200	1000	80	130				
4068	骑士68级	1554	1332	2220	1332	0	1008														100				200	1000	80	130				
4069	骑士69级	1617	1386	2310	1386	0	1044														100				200	1000	80	130				
4070	骑士70级	1680	1440	2400	1440	0	1080														100				200	1000	80	130				
4071	骑士71级	1743	1494	2490	1494	0	1116														100				200	1000	80	130				
4072	骑士72级	1806	1548	2580	1548	0	1152														100				200	1000	80	130				
4073	骑士73级	1869	1602	2670	1602	0	1188														100				200	1000	80	130				
4074	骑士74级	1932	1656	2760	1656	0	1224														100				200	1000	80	130				
4075	骑士75级	1995	1710	2850	1710	0	1260														100				200	1000	80	130				
4076	骑士76级	2058	1764	2940	1764	0	1296														100				200	1000	80	130				
4077	骑士77级	2121	1818	3030	1818	0	1332														100				200	1000	80	130				
4078	骑士78级	2184	1872	3120	1872	0	1368														100				200	1000	80	130				
4079	骑士79级	2247	1926	3210	1926	0	1404														100				200	1000	80	130				
4080	骑士80级	2310	1980	3300	1980	0	1440														100				200	1000	80	130				
4081	骑士81级	2394	2052	3420	2052	0	1488														100				200	1000	80	130				
4082	骑士82级	2478	2124	3540	2124	0	1536														100				200	1000	80	130				
4083	骑士83级	2562	2196	3660	2196	0	1584														100				200	1000	80	130				
4084	骑士84级	2646	2268	3780	2268	0	1632														100				200	1000	80	130				
4085	骑士85级	2730	2340	3900	2340	0	1680														100				200	1000	80	130				
4086	骑士86级	2814	2412	4020	2412	0	1728														100				200	1000	80	130				
4087	骑士87级	2898	2484	4140	2484	0	1776														100				200	1000	80	130				
4088	骑士88级	2982	2556	4260	2556	0	1824														100				200	1000	80	130				
4089	骑士89级	3066	2628	4380	2628	0	1872														100				200	1000	80	130				
4090	骑士90级	3150	2700	4500	2700	0	1920														100				200	1000	80	130				
4091	骑士91级	3255	2790	4650	2790	0	1968														100				200	1000	80	130				
4092	骑士92级	3360	2880	4800	2880	0	2016														100				200	1000	80	130				
4093	骑士93级	3465	2970	4950	2970	0	2064														100				200	1000	80	130				
4094	骑士94级	3570	3060	5100	3060	0	2112														100				200	1000	80	130				
4095	骑士95级	3675	3150	5250	3150	0	2160														100				200	1000	80	130				
4096	骑士96级	3780	3240	5400	3240	0	2208														100				200	1000	80	130				
4097	骑士97级	3885	3330	5550	3330	0	2256														100				200	1000	80	130				
4098	骑士98级	3990	3420	5700	3420	0	2304														100				200	1000	80	130				
4099	骑士99级	4095	3510	5850	3510	0	2352														100				200	1000	80	130				
4100	骑士100级	4200	3600	6000	3600	0	2400														100				200	1000	80	130				
9001	竞技场机器人1级	0	0	0	0	0	10	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	115				1
9002	竞技场机器人2级	0	0	0	0	0	14	3	3	100	0	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	80	115				1
9003	竞技场机器人3级	0	0	0	0	0	18	6	6	100	0	6	4	0	0	0	0	0	0	0	0	6	0	0	0	0	80	115				1
9004	竞技场机器人4级	0	0	0	0	0	21	8	8	100	0	8	7	0	0	0	0	0	0	0	0	8	0	0	0	0	80	115				1
9005	竞技场机器人5级	0	0	0	0	0	25	11	11	100	0	11	9	0	0	0	0	0	0	0	0	11	0	0	0	0	80	115				1
9006	竞技场机器人6级	0	0	0	0	0	29	14	14	100	0	14	11	0	0	0	0	0	0	0	0	14	0	0	0	0	80	115				1
9007	竞技场机器人7级	0	0	0	0	0	33	17	17	100	0	17	13	0	0	0	0	0	0	0	0	17	0	0	0	0	80	115				1
9008	竞技场机器人8级	0	0	0	0	0	37	19	19	100	0	19	16	0	0	0	0	0	0	0	0	19	0	0	0	0	80	115				1
9009	竞技场机器人9级	0	0	0	0	0	41	22	22	100	0	22	18	0	0	0	0	0	0	0	0	22	0	0	0	0	80	115				1
9010	竞技场机器人10级	0	0	0	0	0	44	25	25	100	0	25	20	0	0	0	0	0	0	0	0	25	0	0	0	0	80	115				1
9011	竞技场机器人11级	0	0	0	0	0	57	39	38	1000	0	36	29	0	0	0	0	0	0	0	0	36	0	0	0	0	80	115				1
9012	竞技场机器人12级	0	0	0	0	0	69	52	50	1000	0	47	38	0	0	0	0	0	0	0	0	47	0	0	0	0	80	115				1
9013	竞技场机器人13级	0	0	0	0	0	81	66	63	1000	0	58	46	0	0	0	0	0	0	0	0	58	0	0	0	0	80	115				1
9014	竞技场机器人14级	0	0	0	0	0	93	79	75	1000	0	69	55	0	0	0	0	0	0	0	0	69	0	0	0	0	80	115				1
9015	竞技场机器人15级	0	0	0	0	0	105	93	88	1000	0	80	64	0	0	0	0	0	0	0	0	80	0	0	0	0	80	115				1
9016	竞技场机器人16级	0	0	0	0	0	117	106	100	1000	0	91	73	0	0	0	0	0	0	0	0	91	0	0	0	0	80	115				1
9017	竞技场机器人17级	0	0	0	0	0	129	120	113	1000	0	102	82	0	0	0	0	0	0	0	0	102	0	0	0	0	80	115				1
9018	竞技场机器人18级	0	0	0	0	0	141	133	125	1000	0	113	90	0	0	0	0	0	0	0	0	113	0	0	0	0	80	115				1
9019	竞技场机器人19级	0	0	0	0	0	153	147	138	1000	0	124	99	0	0	0	0	0	0	0	0	124	0	0	0	0	80	115				1
9020	竞技场机器人20级	0	0	0	0	0	165	160	150	1000	0	135	108	0	0	0	0	0	0	0	0	135	0	0	0	0	80	115				1
9021	竞技场机器人21级	0	0	0	0	0	194	150	175	8000	0	159	127	0	0	0	0	0	0	0	0	159	0	0	0	0	80	115				1
9022	竞技场机器人22级	0	0	0	0	0	223	180	199	8000	0	182	146	0	0	0	0	0	0	0	0	182	0	0	0	0	80	115				1
9023	竞技场机器人23级	0	0	0	0	0	252	200	224	8000	0	206	164	0	0	0	0	0	0	0	0	206	0	0	0	0	80	115				1
9024	竞技场机器人24级	0	0	0	0	0	281	230	248	8000	0	229	183	0	0	0	0	0	0	0	0	229	0	0	0	0	80	115				1
9025	竞技场机器人25级	0	0	0	0	0	310	250	273	8000	0	253	202	0	0	0	0	0	0	0	0	253	0	0	0	0	80	115				1
9026	竞技场机器人26级	0	0	0	0	0	339	260	297	8000	0	276	221	0	0	0	0	0	0	0	0	276	0	0	0	0	80	115				1
9027	竞技场机器人27级	0	0	0	0	0	368	270	322	8000	0	300	240	0	0	0	0	0	0	0	0	300	0	0	0	0	80	115				1
9028	竞技场机器人28级	0	0	0	0	0	397	280	346	8000	0	323	258	0	0	0	0	0	0	0	0	323	0	0	0	0	80	115				1
9029	竞技场机器人29级	0	0	0	0	0	426	290	371	8000	0	347	277	0	0	0	0	0	0	0	0	347	0	0	0	0	80	115				1
9030	竞技场机器人30级	0	0	0	0	0	455	300	395	8000	0	370	296	0	0	0	0	0	0	0	0	370	0	0	0	0	80	115				1
9031	竞技场机器人31级	0	0	0	0	0	495	310	433	10000	0	404	323	0	0	0	0	0	0	0	0	404	0	0	0	0	80	115				1
9032	竞技场机器人32级	0	0	0	0	0	534	320	470	10000	0	438	350	0	0	0	0	0	0	0	0	438	0	0	0	0	80	115				1
9033	竞技场机器人33级	0	0	0	0	0	574	330	508	10000	0	472	378	0	0	0	0	0	0	0	0	472	0	0	0	0	80	115				1
9034	竞技场机器人34级	0	0	0	0	0	613	340	545	10000	0	506	405	0	0	0	0	0	0	0	0	506	0	0	0	0	80	115				1
9035	竞技场机器人35级	0	0	0	0	0	653	350	583	10000	0	540	432	0	0	0	0	0	0	0	0	540	0	0	0	0	80	115				1
9036	竞技场机器人36级	0	0	0	0	0	692	360	620	10000	0	574	459	0	0	0	0	0	0	0	0	574	0	0	0	0	80	115				1
9037	竞技场机器人37级	0	0	0	0	0	732	370	658	10000	0	608	486	0	0	0	0	0	0	0	0	608	0	0	0	0	80	115				1
9038	竞技场机器人38级	0	0	0	0	0	771	380	695	10000	0	642	514	0	0	0	0	0	0	0	0	642	0	0	0	0	80	115				1
9039	竞技场机器人39级	0	0	0	0	0	811	390	733	10000	0	676	541	0	0	0	0	0	0	0	0	676	0	0	0	0	80	115				1
9040	竞技场机器人40级	0	0	0	0	0	850	400	770	10000	0	710	568	0	0	0	0	0	0	0	0	710	0	0	0	0	80	115				1
9041	竞技场机器人41级	0	0	0	0	0	909	410	821	20000	0	765	612	0	0	0	0	0	0	0	0	765	0	0	0	0	80	115				1
9042	竞技场机器人42级	0	0	0	0	0	968	420	872	20000	0	819	655	0	0	0	0	0	0	0	0	819	0	0	0	0	80	115				1
9043	竞技场机器人43级	0	0	0	0	0	1027	430	923	20000	0	874	699	0	0	0	0	0	0	0	0	874	0	0	0	0	80	115				1
9044	竞技场机器人44级	0	0	0	0	0	1086	1048	974	20000	0	928	742	0	0	0	0	0	0	0	0	928	0	0	0	0	80	115				1
9045	竞技场机器人45级	0	0	0	0	0	1145	1108	1025	20000	0	983	786	0	0	0	0	0	0	0	0	983	0	0	0	0	80	115				1
9046	竞技场机器人46级	0	0	0	0	0	1204	1167	1076	20000	0	1037	830	0	0	0	0	0	0	0	0	1037	0	0	0	0	80	115				1
9047	竞技场机器人47级	0	0	0	0	0	1263	1227	1127	20000	0	1092	873	0	0	0	0	0	0	0	0	1092	0	0	0	0	80	115				1
9048	竞技场机器人48级	0	0	0	0	0	1322	1286	1178	20000	0	1146	917	0	0	0	0	0	0	0	0	1146	0	0	0	0	80	115				1
9049	竞技场机器人49级	0	0	0	0	0	1381	1346	1229	20000	0	1201	960	0	0	0	0	0	0	0	0	1201	0	0	0	0	80	115				1
9050	竞技场机器人50级	0	0	0	0	0	1440	1405	1280	30000	0	1255	1004	0	0	0	0	0	0	0	0	1255	0	0	0	0	80	115				1
9051	竞技场机器人51级	0	0	0	0	0	1492	1455	1323	30000	0	1300	1040	0	0	0	0	0	0	0	0	1300	0	0	0	0	80	115				1
9052	竞技场机器人52级	0	0	0	0	0	1543	1505	1365	30000	0	1345	1076	0	0	0	0	0	0	0	0	1345	0	0	0	0	80	115				1
